ID,mon,stay,freq,plan,purp1,purp2,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad9,ad10,ad_impact1,ad_impact2,ad_impact3,info1,info2,info3,info4,info5,info6,info7,info8,info9,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,type,gs,gus1,gus2,gus3,gus4,gus5,gus6,gus7,gus8,btimes,bprice,local1,local2,local3,local4,local5,slp1,hsat,slp2,bsat,slp3,slp4,slp5,slp6,slp7,prepay,pmoney,pdollar,airf,pit1,pm1,pit2,pm2,pit3,pm3,pit4,pm4,pit5,pm5,pit6,pm6,money,dollar,money1,p1,money1_1,p1_1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,spfav,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,ts,tus1,tus2,tus3,tus4,tus5,tus6,tus7,tus8,tus9,tus10,tus11,tus12,again,agwhy,recom,s11,s12,s13,s14,s21,s22,s23,s31,s32,s33,s34,sall,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,lc,nation,nation_o,resid,resid_o,age,educ,income,occup,gender
6547,12,3,1,90,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,23690,新台幣,1,1,6180,0,0,0,0,0,0,0,0,0,0,6901,新台幣,,,,,3605,1,721,1,515,1,515,1,1545,1,,,,,1545,,,,,,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,8,10,11,52,55,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60,60,60,60,3,2,6,2,1
6548,12,7,1,180,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,99,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,46350,新台幣,1,1,33475,0,0,0,0,0,0,0,0,0,0,32189,新台幣,,,,,9013,1,6438,1,7725,1,3863,1,5150,1,2575,,644,1288,643,,,,,,0,,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10,54,56,65,68,166,171,181,235,803,,,,,,,,,,,,,,,,,,,,,,,,,,235,1,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55,55,55,55,2,2,3,13,2
6549,12,4,1,180,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,24226,新台幣,1,1,7622,0,0,0,0,0,0,1,1030,0,0,5150,新台幣,,,,,3090,1,1030,1,515,1,,,515,1,,,,,515,,,,,,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,5,8,65,67,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,4,4,5,5,5,5,5,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,53,53,53,2,3,1,11,2
6550,12,5,1,120,1,0,1,1,1,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,41200,新台幣,1,1,15450,0,0,0,0,0,0,0,0,0,0,15451,新台幣,,,,,7081,1,4120,1,1288,1,1288,1,1674,1,,,,,1674,,,,,,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,5,10,51,76,152,155,181,843,,,,,,,,,,,,,,,,,,,,,,,,,,76,1,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,5,5,4,4,5,5,5,4,4,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,80,81,80,81,3,3,6,2,1
6551,12,2,2,60,1,0,1,1,0,0,0,0,0,0,0,0,0,1,99,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,12360,新台幣,1,1,6180,0,0,0,0,0,0,0,0,0,0,6180,新台幣,,,,,3090,1,824,1,1236,1,515,1,515,1,,,,,515,,,,,,0,,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,10,11,19,54,,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60,60,60,60,3,2,7,1,2
6552,12,4,1,90,1,0,1,0,1,0,0,1,0,0,0,0,1,5,10,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,49571,新台幣,1,1,11514,0,0,0,0,0,0,1,3541,0,0,17789,新台幣,,,"11,514",,3541,1,4334,1,4249,1,1416,1,4249,1,,,,,4249,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,65,77,185,186,240,295,843,865,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,55,55,55,55,7,1,1,12,2
6553,12,2,1,30,2,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,44613,新台幣,1,1,11896,0,0,0,0,0,0,1,2975,0,0,4390,新台幣,,,,,1487,1,1416,1,,,,,1487,1,,,,,1487,,,,,,0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,63,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,5,5,4,5,5,5,5,5,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55,55,55,55,2,3,4,1,1
6554,12,3,1,60,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,38625,新台幣,1,1,10300,0,0,0,0,0,0,0,0,0,0,8369,新台幣,,,,,3863,1,1931,1,1030,1,901,1,644,1,,,,,644,,,,,,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,5,8,11,51,52,69,803,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,5,4,5,5,5,5,5,5,4,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,80,81,80,81,6,1,8,10,2
6555,12,2,2,90,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,13124,新台幣,1,1,4532,0,0,0,0,0,0,0,0,0,0,2781,新台幣,,,,,1545,1,618,1,,,,,618,1,,,,,618,,,,,,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,17,21,51,66,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,4,4,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,53,53,53,3,2,2,3,2
6556,12,4,1,120,1,0,1,0,1,0,0,1,0,0,0,0,0,2,5,99,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,38625,新台幣,1,1,12875,0,0,0,0,0,0,0,0,0,0,11800,新台幣,,,,,5150,1,1931,1,2575,1,856,1,1288,1,,,,,1288,,,,,,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,52,126,128,330,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,4,4,5,5,5,4,5,4,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,80,81,80,81,4,1,5,9,2
6557,12,9,1,180,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,99,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,56650,新台幣,1,1,20600,0,0,0,0,0,0,0,0,0,0,18025,新台幣,,,,,8240,1,5150,1,2575,1,1030,1,1030,1,,,412,,618,,,,,,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,5,8,185,240,254,280,294,865,,,,,,,,,,,,,,,,,,,,,,,,,,185,1,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,4,5,4,4,4,5,5,5,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,60,60,60,60,4,2,6,2,2
6558,12,7,2,14,2,1,1,1,1,1,0,1,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,4,9,9,9,9,9,9,9,9,9,99,9,0,0,1,0,0,1,3,0,9,0,0,0,0,0,1,33370,新台幣,1,1,20030,0,0,0,0,1,3331,0,0,0,0,6170,新台幣,,,,,357,1,340,1,536,1,178,1,4759,1,,,1428,3331,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,339,804,808,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,0,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,53,53,53,53,2,2,2,2,1
6559,12,5,1,30,1,0,1,1,1,0,1,1,1,0,0,1,0,2,5,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,3,0,0,0,0,0,1,53354,新台幣,1,1,15244,0,0,0,0,0,0,0,0,0,0,14523,新台幣,5768,2,,2,3090,1,3090,1,824,1,515,1,1236,1,,,,,1236,,,,,,0,,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,5,9,10,185,193,201,203,801,803,808,,,,,,,,,,,,,,,,,,,,,,,,193,1,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,3,5,5,5,5,5,5,5,5,5,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,53,53,53,53,2,2,3,4,2
6560,12,5,1,30,1,0,1,1,1,1,0,1,0,0,0,0,1,3,2,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,3,9,9,9,9,9,1,3,0,9,0,0,0,0,0,1,637,美元,1,1,442,0,0,0,0,0,0,0,0,0,0,22520,新台幣,,,"14,398",,1700,1,567,1,,,283,1,19970,1,,,,,1133,,,18837,,,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,5,9,19,169,242,246,250,260,801,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,0,0,3,5,5,5,5,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55,55,55,55,2,2,2,3,1
6561,12,5,3,30,4,1,1,1,1,1,0,1,0,0,0,0,0,5,2,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,1,15700,新台幣,1,1,5150,1,2163,1,2163,1,973,1,541,0,0,22031,新台幣,4326,2,,2,6438,2,5150,2,2575,2,709,1,2833,1,,,,,,,,,2833,,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4,10,12,185,248,253,254,801,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,2,3,5,4,4,4,5,5,5,5,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,55,55,55,55,3,2,7,1,1
6562,12,8,3,15,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,1,8602,新台幣,1,0,0,1,2466,1,2466,1,700,1,389,0,0,6489,新台幣,,,,,4120,1,515,1,1339,1,515,1,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,10,26,66,73,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,53,53,53,53,4,1,8,8,1
6563,12,5,1,20,1,0,1,1,1,1,0,1,0,0,0,0,0,5,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,3,0,9,0,0,0,0,0,1,128853,新台幣,1,1,28634,0,0,0,0,0,0,0,0,0,0,18334,新台幣,7622,3,,3,3090,1,2060,1,618,1,206,1,4738,1,,,,2884,1236,,,,618,,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,4,9,19,22,66,77,115,801,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,3,5,4,4,4,5,5,5,5,5,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,53,53,53,53,3,2,4,5,2
6564,12,5,3,25,1,4,1,1,1,1,1,1,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,1,14338,新台幣,1,0,0,1,4110,1,4110,1,1168,1,649,0,0,13584,新台幣,,,,,6438,1,2575,1,1030,1,451,1,3090,1,,,,1545,1545,,,,,,0,,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,9,66,110,116,433,25,801,804,806,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,3,5,4,4,4,5,5,5,5,4,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,55,55,55,55,2,2,3,4,2
6565,12,7,2,14,2,1,1,1,1,1,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,9,9,9,9,9,9,9,99,9,0,0,1,0,0,1,4,0,9,0,0,0,0,0,1,63422,新台幣,1,1,41126,0,0,0,0,1,3271,0,0,0,0,17046,新台幣,,,,,1190,1,1133,1,1785,1,298,1,12640,1,5205,,4461,,1190,,,,1784,,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,5,52,339,801,804,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,55,55,55,55,3,2,6,1,2
6566,12,5,1,30,1,0,1,1,1,1,0,1,0,0,0,0,0,5,2,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,2,3,9,9,9,9,9,1,3,0,9,0,0,0,0,0,1,30621,新台幣,0,1,13030,1,6515,1,6515,1,2932,1,1629,0,0,9632,新台幣,,,"13,030",,709,1,,,,,283,1,8640,1,,,,4957,1700,,,,1983,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,5,13,66,270,274,277,279,280,801,,,,,,,,,,,,,,,,,,,,,,,,,274,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,3,4,0,4,4,5,5,5,4,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55,55,55,55,4,2,8,2,2
6567,12,6,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,3,0,0,0,0,0,1,43260,新台幣,1,1,15434,1,4120,0,0,0,0,0,0,0,0,14420,新台幣,5150,1,"20,434",1,4635,1,2060,1,1236,1,515,1,824,1,,,,,,,,,824,,0,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,3,9,22,65,66,77,171,181,801,803,,,,,,,,,,,,,,,,,,,,,,,,,171,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,2,2,7,3,2
6568,12,5,2,14,2,1,1,1,1,1,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,1141,美元,1,1,801,0,0,0,0,0,0,0,0,0,0,10937,新台幣,,,,,9569,1,,,952,1,416,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,26,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,5,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60,60,60,60,2,2,7,1,2
6569,12,7,2,20,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,51500,新台幣,1,1,36050,0,0,0,0,0,0,0,0,0,0,53560,新台幣,32445,2,,2,15450,2,3090,1,2060,1,515,1,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,8,13,19,65,67,69,93,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,4,2,7,2,2
6570,12,7,2,20,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,124373,新台幣,1,1,36050,0,0,0,0,0,0,0,0,0,0,24617,新台幣,5150,2,,2,11330,2,3090,1,1236,1,515,1,3296,1,,,824,,,,,,2472,,0,,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,10,19,26,372,373,376,377,383,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,3,5,5,4,5,5,5,5,5,5,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,5,2,7,1,2
6571,12,5,3,14,2,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,1141,美元,1,1,801,0,0,0,0,0,0,0,0,0,0,3026,新台幣,,,,,1428,1,1360,1,238,1,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,806,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,60,60,60,60,3,3,7,1,2
6572,12,7,2,30,1,0,1,1,1,0,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,3,0,0,0,0,0,1,43569,新台幣,1,1,12978,1,6489,1,6489,1,2920,1,1622,0,0,32919,新台幣,12360,1,"24,978",1,6695,1,3605,1,2060,1,824,1,7375,1,1106,,1475,369,2212,369,369,369,1106,,0,,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,56,65,72,73,112,153,156,163,181,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,5,5,5,5,5,5,5,5,5,5,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,3,2,4,2,1
6573,12,7,2,15,2,1,1,1,1,1,0,1,1,0,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,1606,美元,1,1,1123,0,0,0,0,0,0,0,0,0,0,11195,新台幣,,,,,4759,1,4532,1,1309,1,595,1,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,20,296,298,305,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,2,3,5,5,4,5,5,5,5,5,5,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,60,60,60,60,4,3,7,2,1
6574,12,6,2,20,1,0,1,1,1,0,0,1,1,0,0,1,1,1,2,5,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,74160,新台幣,1,1,20765,1,10382,1,10382,1,7787,1,2596,0,0,90125,新台幣,,,,,,,,,2575,1,,,87550,1,,82400,2060,,,,,,3090,,0,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,242,245,247,248,270,278,279,291,292,296,,,,,,,,,,,,,,,,,,,,,,,,,247,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,4,5,4,4,4,5,5,5,5,5,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,5,2,8,12,2
6575,12,6,2,20,1,0,1,1,1,1,0,1,1,0,0,0,0,2,6,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,3,1,3,0,0,0,0,0,1,83430,新台幣,1,1,18540,0,0,0,0,0,0,0,0,0,0,15450,新台幣,3090,1,,1,5150,1,5150,1,1545,1,515,1,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,65,66,77,80,105,240,242,246,251,801,,,,,,,,,,,,,,,,,,,,,,,,,80,1,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,5,5,4,5,5,5,5,5,5,5,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,60,60,60,60,3,2,7,3,1
